date,cycle,FF,FF_lo,FF_hi,FG,FG_lo,FG_hi,LAB,LAB_lo,LAB_hi,PD,PD_lo,PD_hi,WP,WP_lo,WP_hi,OTH,OTH_lo,OTH_hi,GP,GP_lo,GP_hi,DL,DL_lo,DL_hi,SF,SF_lo,SF_hi,SD,SD_lo,SD_hi,SPBP,SPBP_lo,SPBP_hi,AU,AU_lo,AU_hi
1987-05-16,1987-1989,0.4152,0.3905,0.4385,0.3161,0.2849,0.3441,0.057,0.0469,0.0686,0.1415,0.1216,0.163,0.0464,0.0367,0.0572,0.0238,0.0147,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-17,1987-1989,0.4151,0.39,0.4398,0.3159,0.2834,0.3457,0.0571,0.0467,0.0691,0.1416,0.1204,0.164,0.0463,0.0362,0.0578,0.0239,0.0141,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-18,1987-1989,0.415,0.3879,0.44,0.3155,0.2818,0.3478,0.0571,0.0463,0.0695,0.1419,0.1198,0.1667,0.0463,0.036,0.0585,0.0241,0.0138,0.0363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-19,1987-1989,0.4151,0.3881,0.4407,0.315,0.2804,0.3489,0.0572,0.0461,0.0705,0.1422,0.1188,0.1699,0.0464,0.0358,0.0589,0.0242,0.0136,0.0369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-20,1987-1989,0.4149,0.3865,0.4417,0.315,0.2772,0.351,0.0573,0.0462,0.0702,0.1422,0.1168,0.1726,0.0464,0.0354,0.0594,0.0242,0.0132,0.0378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-21,1987-1989,0.4147,0.384,0.4423,0.3148,0.2768,0.3543,0.0574,0.046,0.0705,0.1423,0.1162,0.1729,0.0464,0.0354,0.0598,0.0244,0.0129,0.0376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-22,1987-1989,0.4147,0.3843,0.4424,0.3147,0.2766,0.3562,0.0575,0.0458,0.0703,0.1423,0.1157,0.1734,0.0464,0.0347,0.0598,0.0244,0.0124,0.0395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-23,1987-1989,0.4146,0.3831,0.4437,0.3146,0.2753,0.3573,0.0576,0.0454,0.0721,0.1422,0.1134,0.1735,0.0465,0.0349,0.0607,0.0245,0.0121,0.0405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-24,1987-1989,0.4148,0.3818,0.4437,0.3142,0.2751,0.3588,0.0577,0.0453,0.0727,0.1423,0.1138,0.1743,0.0465,0.0343,0.0616,0.0246,0.0122,0.0411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-25,1987-1989,0.4148,0.3807,0.4433,0.3139,0.2759,0.3598,0.0578,0.0449,0.0727,0.1423,0.1119,0.1757,0.0465,0.0343,0.0628,0.0247,0.0118,0.0414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-26,1987-1989,0.4147,0.3795,0.4439,0.3137,0.2737,0.3625,0.0578,0.0452,0.0734,0.1426,0.1127,0.1778,0.0464,0.034,0.063,0.0247,0.0112,0.0419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-27,1987-1989,0.4146,0.3778,0.4443,0.3138,0.2731,0.3622,0.0579,0.0448,0.0737,0.1425,0.1124,0.1803,0.0464,0.0342,0.0633,0.0248,0.0111,0.0432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-28,1987-1989,0.4146,0.3762,0.4451,0.3137,0.2721,0.363,0.058,0.0446,0.0748,0.1425,0.1115,0.179,0.0464,0.0337,0.0633,0.0249,0.0108,0.0432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-29,1987-1989,0.4145,0.3766,0.4463,0.3136,0.2694,0.3639,0.058,0.0436,0.0761,0.1426,0.1115,0.1801,0.0464,0.0336,0.0635,0.0249,0.0108,0.0439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-30,1987-1989,0.4146,0.3757,0.4472,0.3135,0.2697,0.3663,0.0581,0.0438,0.0753,0.1424,0.1101,0.1805,0.0465,0.0339,0.0634,0.0249,0.0107,0.0447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-05-31,1987-1989,0.4146,0.3763,0.4482,0.3131,0.2672,0.3671,0.0581,0.0439,0.0769,0.1426,0.1101,0.1809,0.0465,0.0333,0.0632,0.025,0.0104,0.0444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-01,1987-1989,0.4146,0.3743,0.4473,0.3126,0.2675,0.3672,0.0582,0.0433,0.076,0.143,0.1096,0.1817,0.0466,0.0329,0.0632,0.025,0.0099,0.0453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-02,1987-1989,0.4149,0.3752,0.4483,0.312,0.2678,0.3658,0.0584,0.0438,0.0759,0.143,0.1082,0.1843,0.0466,0.0326,0.0633,0.0252,0.0097,0.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-03,1987-1989,0.4149,0.376,0.4485,0.3118,0.2661,0.3678,0.0584,0.0435,0.0768,0.1429,0.107,0.1859,0.0466,0.0323,0.0649,0.0253,0.0096,0.0471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-04,1987-1989,0.4151,0.3727,0.4497,0.3112,0.2651,0.3666,0.0586,0.0429,0.0783,0.1431,0.1069,0.1839,0.0467,0.0322,0.0656,0.0254,0.0097,0.0471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-05,1987-1989,0.4151,0.372,0.451,0.3109,0.2637,0.3693,0.0587,0.0433,0.0787,0.1431,0.1068,0.1851,0.0466,0.0316,0.0665,0.0255,0.0096,0.0476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-06,1987-1989,0.4151,0.3717,0.4526,0.3106,0.2602,0.3718,0.0589,0.0422,0.0793,0.1433,0.1069,0.1843,0.0466,0.0314,0.0668,0.0255,0.0093,0.0489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-07,1987-1989,0.4151,0.3711,0.4522,0.3104,0.2611,0.3718,0.0589,0.0429,0.0799,0.1432,0.1072,0.1867,0.0466,0.0315,0.0677,0.0257,0.0092,0.0491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-08,1987-1989,0.4149,0.3671,0.4524,0.3105,0.261,0.3725,0.059,0.0424,0.0793,0.1433,0.1051,0.1871,0.0465,0.0315,0.0676,0.0257,0.0092,0.0494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-09,1987-1989,0.4149,0.3669,0.4526,0.3105,0.2593,0.3727,0.0592,0.0423,0.0802,0.1431,0.1038,0.1882,0.0465,0.0311,0.068,0.0258,0.0092,0.0489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-10,1987-1989,0.4148,0.3673,0.4545,0.3104,0.2569,0.3734,0.0592,0.042,0.0812,0.1431,0.1026,0.1921,0.0466,0.0317,0.0679,0.0258,0.009,0.0504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-11,1987-1989,0.4147,0.3665,0.4557,0.3102,0.2566,0.377,0.0593,0.0416,0.0807,0.1432,0.1026,0.1923,0.0466,0.0314,0.0677,0.026,0.009,0.0507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-12,1987-1989,0.4146,0.3631,0.4568,0.3102,0.2559,0.3781,0.0595,0.0415,0.0812,0.1432,0.1018,0.1928,0.0466,0.0306,0.068,0.0259,0.0091,0.0502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-13,1987-1989,0.4146,0.3638,0.4551,0.3101,0.2549,0.3781,0.0595,0.0417,0.0815,0.1432,0.1024,0.1913,0.0466,0.0302,0.0685,0.026,0.0088,0.0509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-14,1987-1989,0.4143,0.3638,0.4551,0.3099,0.2536,0.3776,0.0596,0.0417,0.0819,0.1435,0.1019,0.1941,0.0467,0.0298,0.0688,0.0261,0.0086,0.0503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-15,1987-1989,0.4142,0.3627,0.4552,0.3096,0.2537,0.3797,0.0597,0.041,0.0828,0.1436,0.102,0.1932,0.0467,0.0298,0.0688,0.0261,0.0088,0.0517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-16,1987-1989,0.4142,0.3621,0.4561,0.3093,0.2519,0.3804,0.0599,0.0412,0.0838,0.1436,0.1002,0.1938,0.0467,0.0293,0.0682,0.0263,0.009,0.0506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-17,1987-1989,0.4143,0.364,0.4558,0.3091,0.2491,0.3814,0.06,0.0411,0.0841,0.1436,0.1,0.1935,0.0467,0.0296,0.0683,0.0264,0.0087,0.0517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-18,1987-1989,0.4144,0.362,0.4554,0.309,0.2502,0.3779,0.06,0.0405,0.0852,0.1434,0.1,0.1948,0.0467,0.029,0.0687,0.0264,0.0086,0.0524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-19,1987-1989,0.4145,0.3619,0.4565,0.3087,0.2488,0.3767,0.06,0.0405,0.0852,0.1437,0.0988,0.1935,0.0467,0.0293,0.0687,0.0265,0.0087,0.0523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-20,1987-1989,0.4146,0.3611,0.4587,0.3084,0.248,0.3761,0.0601,0.0407,0.0837,0.1436,0.0997,0.1952,0.0467,0.029,0.0691,0.0265,0.0086,0.0525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-21,1987-1989,0.4147,0.3601,0.4593,0.3082,0.245,0.377,0.0603,0.0411,0.0855,0.1436,0.1,0.1983,0.0467,0.0289,0.069,0.0266,0.0084,0.0529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-22,1987-1989,0.4147,0.3595,0.46,0.308,0.2459,0.3798,0.0604,0.0412,0.087,0.1435,0.0985,0.1986,0.0467,0.0279,0.069,0.0267,0.0082,0.053900000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-23,1987-1989,0.4146,0.3591,0.4599,0.3081,0.2462,0.3825,0.0605,0.0411,0.0851,0.1434,0.0984,0.2005,0.0466,0.0278,0.0691,0.0268,0.0085,0.0549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-24,1987-1989,0.4144,0.3585,0.4607,0.3081,0.246,0.3801,0.0606,0.0408,0.0858,0.1435,0.0983,0.1983,0.0465,0.0275,0.069,0.027,0.0089,0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-25,1987-1989,0.4141,0.3582,0.4593,0.3082,0.2445,0.383,0.0606,0.041,0.0859,0.1437,0.0973,0.1996,0.0464,0.0273,0.0696,0.0269,0.0084,0.0535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-26,1987-1989,0.4141,0.3578,0.4611,0.3079,0.2429,0.3818,0.0607,0.0401,0.085,0.1438,0.0965,0.2027,0.0464,0.0276,0.0698,0.027,0.0082,0.0534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-27,1987-1989,0.4141,0.3583,0.4614,0.3077,0.24,0.3838,0.0608,0.0409,0.0862,0.1438,0.0966,0.2021,0.0464,0.0271,0.069,0.0272,0.0079,0.0553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-28,1987-1989,0.4141,0.3586,0.4624,0.3076,0.2427,0.3834,0.0609,0.0412,0.0852,0.1437,0.0954,0.2009,0.0463,0.0269,0.069,0.0274,0.0079,0.0552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-29,1987-1989,0.4141,0.3593,0.4622,0.3073,0.2423,0.3842,0.0611,0.0413,0.0865,0.1437,0.0946,0.2037,0.0463,0.0263,0.0684,0.0275,0.0076,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-06-30,1987-1989,0.4141,0.3591,0.4628,0.3071,0.2405,0.3846,0.0613,0.0412,0.0891,0.1436,0.0965,0.2033,0.0463,0.026,0.0676,0.0276,0.0078,0.0567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-01,1987-1989,0.4142,0.3574,0.4626,0.3068,0.2403,0.3806,0.0615,0.0416,0.0897,0.1438,0.0958,0.2052,0.0462,0.0264,0.0683,0.0275,0.0074,0.0575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-02,1987-1989,0.414,0.3552,0.4641,0.3071,0.2386,0.3835,0.0615,0.0409,0.09,0.1436,0.0962,0.2046,0.0462,0.026,0.0686,0.0277,0.0075,0.0567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-03,1987-1989,0.4139,0.3552,0.4639,0.3072,0.238,0.3794,0.0615,0.0408,0.0919,0.1435,0.0959,0.2016,0.0461,0.0261,0.0682,0.0278,0.0072,0.0576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-04,1987-1989,0.4137,0.3511,0.4657,0.3071,0.233,0.3814,0.0617,0.0411,0.0934,0.1436,0.0956,0.2077,0.0461,0.0264,0.0679,0.0278,0.0071,0.0592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-05,1987-1989,0.4137,0.3526,0.4663,0.3071,0.2365,0.3794,0.0618,0.0416,0.0938,0.1434,0.0956,0.2079,0.0461,0.0262,0.0682,0.0279,0.0071,0.0606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-06,1987-1989,0.4138,0.3528,0.468,0.3068,0.2383,0.3771,0.062,0.0416,0.095,0.1433,0.0955,0.2027,0.046,0.0264,0.0691,0.0281,0.0072,0.0606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-07,1987-1989,0.4139,0.3512,0.469,0.3066,0.2349,0.3806,0.0621,0.042,0.0954,0.1433,0.0946,0.2065,0.0461,0.0258,0.0691,0.0281,0.0068,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-08,1987-1989,0.4138,0.3526,0.4671,0.3065,0.2346,0.378,0.0623,0.0418,0.0946,0.1432,0.0954,0.2036,0.0462,0.0258,0.0696,0.028,0.0072,0.0607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-09,1987-1989,0.4138,0.3511,0.4674,0.3063,0.2355,0.379,0.0624,0.042,0.0978,0.1432,0.0962,0.2044,0.0462,0.026,0.0692,0.0281,0.007,0.0626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-10,1987-1989,0.4139,0.3528,0.4666,0.30620000000000003,0.2368,0.3828,0.0626,0.0421,0.0974,0.1431,0.0951,0.2067,0.0462,0.0256,0.0698,0.028,0.007,0.0615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-11,1987-1989,0.4136,0.353,0.466,0.3063,0.2381,0.3834,0.0627,0.0423,0.0978,0.1431,0.0962,0.2093,0.0461,0.0254,0.0688,0.0282,0.0068,0.0628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-12,1987-1989,0.4138,0.352,0.4679,0.3061,0.2351,0.3803,0.0628,0.0425,0.0979,0.1429,0.0953,0.2082,0.046,0.0252,0.0691,0.0283,0.0072,0.0613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-13,1987-1989,0.4137,0.355,0.469,0.30620000000000003,0.2354,0.3828,0.0629,0.0425,0.0985,0.1427,0.0957,0.2039,0.046,0.0253,0.07,0.0284,0.007,0.0617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-14,1987-1989,0.4137,0.3538,0.4693,0.306,0.2359,0.3826,0.063,0.0425,0.0988,0.1428,0.0968,0.2064,0.0461,0.0253,0.0702,0.0284,0.0068,0.0629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-15,1987-1989,0.4137,0.3563,0.4683,0.3061,0.2347,0.3836,0.0631,0.0427,0.099,0.1427,0.0955,0.206,0.046,0.0257,0.0692,0.0284,0.0068,0.0631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-16,1987-1989,0.4138,0.3537,0.4693,0.3059,0.2374,0.3818,0.0633,0.0423,0.0976,0.1427,0.0952,0.2079,0.046,0.026,0.0697,0.0284,0.0071,0.0616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-17,1987-1989,0.4136,0.3544,0.4709,0.3059,0.2361,0.3825,0.0634,0.0427,0.0995,0.1427,0.096,0.208,0.046,0.0259,0.0694,0.0284,0.0068,0.0603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-18,1987-1989,0.4138,0.3548,0.4698,0.3057,0.2377,0.3791,0.0636,0.0427,0.0996,0.1426,0.0954,0.2097,0.0459,0.0259,0.0694,0.0284,0.0068,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-19,1987-1989,0.4136,0.3535,0.4689,0.3056,0.2367,0.3817,0.0637,0.0429,0.0983,0.1425,0.0953,0.2099,0.0459,0.0258,0.0692,0.0286,0.0068,0.0606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-20,1987-1989,0.4135,0.3544,0.4693,0.3055,0.2347,0.3804,0.0639,0.043,0.0987,0.1426,0.0942,0.2094,0.0458,0.026,0.0695,0.0287,0.0068,0.0602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-21,1987-1989,0.4135,0.3551,0.4695,0.3053,0.2339,0.3816,0.064,0.0435,0.0992,0.1426,0.0945,0.2107,0.0458,0.0258,0.0694,0.0287,0.0069,0.0603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-22,1987-1989,0.4134,0.353,0.4691,0.3051,0.234,0.3805,0.0641,0.0431,0.1001,0.1428,0.0932,0.2091,0.0458,0.0254,0.0693,0.0288,0.0069,0.0654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-23,1987-1989,0.4133,0.3532,0.4709,0.3049,0.2312,0.3793,0.0642,0.0435,0.1019,0.143,0.0927,0.2093,0.0457,0.0254,0.0691,0.029,0.0069,0.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-24,1987-1989,0.4134,0.3548,0.4718,0.3048,0.2322,0.3847,0.0642,0.0434,0.1007,0.1429,0.0927,0.2068,0.0457,0.0259,0.0696,0.029,0.0065,0.0661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-25,1987-1989,0.4134,0.3552,0.4713,0.3046,0.2328,0.3853,0.0644,0.0437,0.0999,0.1429,0.0928,0.2069,0.0457,0.026,0.0704,0.029,0.0066,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-26,1987-1989,0.4136,0.352,0.4745,0.3045,0.2322,0.3851,0.0645,0.0436,0.1013,0.1427,0.0932,0.2058,0.0457,0.026,0.0707,0.029,0.0066,0.0686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-27,1987-1989,0.4138,0.3541,0.4759,0.3042,0.2325,0.3844,0.0645,0.0439,0.0983,0.1427,0.094,0.2078,0.0456,0.0264,0.0693,0.0292,0.0068,0.0682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-28,1987-1989,0.414,0.3528,0.4729,0.304,0.2337,0.3845,0.0647,0.0436,0.0992,0.1425,0.0935,0.2071,0.0456,0.026,0.0692,0.0293,0.007,0.0698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-29,1987-1989,0.4141,0.3523,0.4751,0.3039,0.235,0.3842,0.0647,0.0442,0.1004,0.1425,0.0923,0.2035,0.0454,0.0265,0.068,0.0293,0.007,0.0683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-30,1987-1989,0.4143,0.3506,0.4739,0.3037,0.2361,0.3839,0.0648,0.0437,0.0997,0.1424,0.0934,0.2069,0.0454,0.0261,0.0683,0.0294,0.0075,0.0673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-07-31,1987-1989,0.4143,0.3513,0.4763,0.3034,0.235,0.385,0.0649,0.0438,0.1014,0.1425,0.0933,0.2061,0.0454,0.027,0.068,0.0295,0.0073,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-01,1987-1989,0.4145,0.3523,0.4745,0.3032,0.2344,0.3838,0.0649,0.0441,0.1004,0.1426,0.0932,0.2053,0.0453,0.0273,0.068,0.0294,0.0069,0.0676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-02,1987-1989,0.4145,0.3552,0.4743,0.3031,0.2343,0.3842,0.065,0.0444,0.1008,0.1425,0.0933,0.2055,0.0453,0.0275,0.0674,0.0296,0.0072,0.0678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-03,1987-1989,0.4144,0.3543,0.4738,0.3031,0.2337,0.3872,0.065,0.0446,0.0991,0.1425,0.0933,0.2071,0.0453,0.0272,0.0679,0.0297,0.0074,0.0715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-04,1987-1989,0.4143,0.3539,0.4765,0.3032,0.2335,0.3875,0.0651,0.0444,0.0999,0.1424,0.0928,0.2069,0.0454,0.027,0.0681,0.0297,0.0071,0.0711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-05,1987-1989,0.4142,0.3528,0.4749,0.3033,0.2343,0.3841,0.0652,0.0446,0.1006,0.1421,0.0919,0.2059,0.0453,0.0266,0.068,0.0298,0.0074,0.0685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-06,1987-1989,0.4141,0.3515,0.4723,0.3034,0.234,0.3866,0.0651,0.0445,0.0992,0.1421,0.093,0.2054,0.0453,0.0272,0.0686,0.03,0.0072,0.0705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-07,1987-1989,0.4139,0.3534,0.4753,0.3031,0.2358,0.3893,0.0651,0.0448,0.0991,0.1425,0.0934,0.2064,0.0453,0.0268,0.0678,0.0301,0.0074,0.0719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-08,1987-1989,0.4138,0.3537,0.4759,0.3033,0.2373,0.3839,0.0652,0.0447,0.0989,0.1423,0.0927,0.2065,0.0452,0.0265,0.0672,0.0302,0.0074,0.0752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-09,1987-1989,0.4135,0.3536,0.4765,0.3034,0.2371,0.3865,0.0652,0.0452,0.0986,0.1424,0.0927,0.2069,0.0452,0.0269,0.0674,0.0302,0.007,0.0757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-10,1987-1989,0.4135,0.3534,0.4751,0.3033,0.2382,0.3871,0.0653,0.045,0.0996,0.1425,0.093,0.2072,0.0452,0.027,0.0668,0.0302,0.0071,0.0768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987-08-11,1987-1989,0.4134,0.3523,0.476,0.3031,0.237,0.3864,0.0653,0.0448,0.1,0.1427,0.0922,0.2089,0.0451,0.0272,0.0675,0.0304,0.0071,0.0765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
